,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,ligand,Act,Act_ref
119,11.046851851851851,11.046851851851851,0.5686728395061731,-1.274969135802469,0.3481014208305428,196.24800000000002,182.13599999999997,196.06380534809,72,0,0.1351266006906614,-0.3888009075091909,0.3888009075091909,0.1351266006906614,1.1666666666666667,1.6666666666666667,1.8333333333333333,32.19721717423285,10.201445505908916,2.511158779297004,-2.1259697354670073,2.219371239388611,-2.6990279762244715,7.845762727314763,-0.43237537060697556,2.1576101785818382,2.829272201626834,185.98710676103488,9.464101615137755,6.751995494562278,7.5684920754900045,5.4641016151377535,3.660128843898059,5.28136327895015,3.0988416593433534,4.640360657149413,2.2803560358587203,3.6753452061800274,1.539725094666896,2.7467082267017817,-0.01000000000000005,418.57637464487664,10.073402835696417,3.388959214263005,1.4028924428529954,72.65497660346001,21.0532496616843,29.603678022375043,0.0,0.0,0.0,0.0,4.208898492164469,0.0,0.0,0.0,0.0,0.0,17.055338226415714,0.0,25.26214815384877,10.799569042904308,0.0,0.0,0.0,29.603678022375043,6.255769183511404,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,55.387927882573024,10.799569042904308,0.0,0.0,0.0,0.0,0.0,0.0,105.4,40.403247065279345,19.528480676686584,0.0,0.0,0.0,0.0,6.255769183511404,0.0,0.0,5.733667477162185,0.0,11.046851851851851,0.0,0.0,27.126481481481484,3.5589814814814815,0.0,-0.5686728395061731,-1.9997839506172845,0.0,-1.274969135802469,1.0,12,6,5,1,0,1,0,0,0,4,4,6,1,1,0,1,1,-3.559699999999999,42.550900000000006,3dx2_ligand,6.26921,6.82
120,13.21147244759327,13.21147244759327,0.12730527141244852,-0.12730527141244852,0.4287847849827753,497.6190000000003,464.3550000000003,497.25471733609004,190,0,0.2551814025756814,-0.37777781989763004,0.37777781989763004,0.2551814025756814,1.027027027027027,1.864864864864865,2.7027027027027026,16.477856580357916,9.913184626002423,2.233039412298121,-2.2869556444793453,2.3355274642457577,-2.856747186737252,6.050814539979701,-0.662799326782893,3.376418912470474,1.2322284335528624,1417.6263521210797,25.191659197566096,21.204229542159393,21.204229542159393,18.15299968098985,13.216945117943533,13.216945117943533,10.052625928121612,10.052625928121612,7.616129531628355,7.616129531628355,5.498585616188742,5.498585616188742,-3.6799999999999993,584955878.9303911,23.70263867399462,10.359779598251468,4.969881747276654,216.32991593242718,24.793444829636535,0.0,5.583020141642242,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,23.355764462510276,66.07866115401288,54.173510359367484,31.997204735699448,19.371283678851547,28.251196634825668,0.0,5.156663257125445,0.0,25.683286491704035,49.60948788753294,77.48450166285856,0.0,11.126902983393991,15.533486938863138,11.374772549367124,0.0,0.0,50.456632539153084,4.736862953800049,6.923737199690624,40.37491745432769,65.18676562158946,0.0,22.09614733950103,0.0,84.21000000000001,0.0,4.794537184071822,0.0,5.907179729351506,11.48135753785839,96.96273217394179,0.0,0.0,36.39820241076966,51.87935566952565,9.259957890773396,11.232611470736153,0.0,15.490142804185144,10.987545120381139,7.524352553189224,0.33807347151492784,20.146359881232314,2.26786538177741,7.51304931698369,0.0,0.3333333333333333,37,3,7,0,2,2,3,1,4,5,2,7,5,0,2,2,6,4.332920000000003,145.24359999999987,3e93_ligand,10.2988,8.85
121,11.703627645502646,11.703627645502646,0.035740740740740407,-3.855905139833711,0.7389829026489524,258.275,246.17899999999995,258.04416706391004,94,0,0.24065643665445868,-0.5484186902596521,0.5484186902596521,0.24065643665445868,1.3529411764705883,1.8823529411764706,2.2941176470588234,32.23327134730015,10.334769713751799,2.1709807131188303,-2.144428721016042,2.1490885911836033,-2.4526654634372185,7.891558114435859,-0.3069758589979308,2.28117068493591,2.9293271610406415,493.93247180493853,13.05204176387779,9.336241088731308,10.152737669659034,7.8642091900600235,4.738270093382025,6.221433340976417,3.337540014129878,5.05152037070298,2.0552165492792027,3.611839126631285,1.1037590397941548,2.2959064272366283,-1.5999999999999999,4507.593273433358,13.464935064935066,5.1531887755102055,3.431930063860128,99.27111073485317,14.637927532712578,5.749511833283905,0.0,10.023291153407584,0.0,0.0,0.0,13.139891848781026,0.0,0.0,0.0,31.18920547353706,0.0,24.016427133895117,23.055724517041515,15.992596441359433,0.0,4.722094864452088,0.0,17.86106150435636,7.109797541277533,24.26546827384644,0.0,5.749511833283905,14.565485213092842,0.0,5.749511833283905,0.0,27.538740642706284,14.817828337479405,0.0,6.923737199690624,29.160951749364212,0.0,0.0,0.0,95.53000000000002,22.034437270507397,18.318861563241466,0.0,4.895483475517775,5.749511833283905,0.0,38.299003014814595,0.0,4.722094864452088,0.0,4.736862953800049,30.26786522633745,0.0,10.41495127180553,10.45069201254627,0.0,-0.973160745779792,4.29641594755186,0.0,1.1908796296296296,-2.397643342090943,0.3,17,1,6,0,0,0,1,0,1,5,1,7,5,0,0,0,1,-0.8881000000000001,57.78450000000003,3ehy_ligand,2.67955,5.85
122,12.706183862433864,12.706183862433864,0.03703022644242848,-0.9083600685963604,0.5828544488255023,348.4630000000001,318.22300000000007,348.21693486008996,138,0,0.1682940429463751,-0.3868158514027376,0.3868158514027376,0.1682940429463751,1.08,1.72,2.32,16.339282328506837,9.854064016951892,2.526346434862197,-2.3733913659134576,2.2361756437527855,-3.2002112272779533,5.959275943494782,-0.9478335800798945,2.856265902725398,1.7035643797182343,621.5784785329873,18.353006672199015,15.274468624416564,15.274468624416564,11.680559115991949,9.21753823175096,9.21753823175096,8.659034745496502,8.659034745496502,5.889659447301802,5.889659447301802,4.3383573133854085,4.3383573133854085,-1.2700000000000002,370880.4149370875,18.518978916304615,6.7995748403409415,3.6501699301967507,148.8329874408262,20.219491915372593,30.898496398305447,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,45.03667987291831,17.399263584019785,11.984273114623004,12.462662452073971,25.014029099444414,5.783244946364939,0.0,0.0,0.0,75.8442477587875,6.544756405912575,35.392371257240434,0.0,0.0,4.899909730850478,0.0,0.0,0.0,58.04316435834045,5.41499046939678,0.0,55.95511663531572,24.26546827384644,0.0,0.0,0.0,82.2,18.31189916324491,20.11411936859394,0.0,23.28191707405764,24.94985114346159,11.320731353776488,5.563451491696996,0.0,24.26546827384644,20.771211599071872,0.0,0.0,0.0,13.676935416141767,30.244673927494233,1.9555413373453154,0.08701719576719635,7.454117241025836,-0.6581346013561031,6.823182816915091,0.0,0.65,25,4,5,0,2,2,1,0,1,4,4,5,3,0,2,2,3,0.06910000000000083,94.74960000000004,3ejr_ligand,6.09875,8.57
123,10.577782816830435,10.577782816830435,0.3951851851851853,-1.1108508125472405,0.6767201941251657,204.229,192.13299999999998,204.089877624,78,0,0.12862120647330577,-0.5438886667694569,0.5438886667694569,0.12862120647330577,1.4666666666666666,2.2,2.933333333333333,16.367553553862674,10.061025939568742,2.1107080955483957,-2.0738784543600155,2.1770374158149184,-2.6879231217413513,5.8341166106227575,-0.43645711488994665,2.617486404067029,2.323487371389896,490.0485079143074,10.836498814253964,8.194811758438577,8.194811758438577,7.1815405503520555,4.771673934958927,4.771673934958927,3.579580488422955,3.579580488422955,2.4745659050072186,2.4745659050072186,1.6492892794595964,1.6492892794595964,-1.8099999999999994,3732.5356121995837,9.733912004652456,3.744477633359755,1.8453598902256418,86.71270096468882,20.61871057702192,6.041840829147961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,11.629818560158606,23.520590126620142,5.969305287951849,15.63473205607471,16.872230220032904,0.0,4.9839785209472085,0.0,12.462662452073971,0.0,36.02576333715651,0.0,0.0,10.84019487200289,0.0,0.0,0.0,16.995124638047017,11.21535880699783,0.0,5.563451491696996,30.462311845459514,0.0,10.902924932081056,0.0,83.56,12.011146117099809,9.901064578912528,0.0,0.0,6.4208216229260096,16.46637642377805,0.0,0.0,30.462311845459514,10.717645998109393,0.0,0.0,0.0,13.66910934744268,11.626301335348954,5.522782029478458,-1.1108508125472405,7.072287729906777,2.2203703703703708,0.0,0.0,0.18181818181818182,15,4,4,0,0,0,1,1,2,2,2,4,3,0,0,0,2,-0.9291999999999996,53.685800000000015,3f3a_ligand,5.41349,4.19
124,12.438384668682287,12.438384668682287,0.26648148148148154,-1.1904398148148136,0.6344005242782204,183.182,173.10199999999998,183.06955678,70,0,0.12854154572089796,-0.5438886743526022,0.5438886743526022,0.12854154572089796,1.4615384615384615,2.0,2.4615384615384617,19.142140130496212,10.073337795314682,2.0725516738968826,-2.081073683260125,2.034482143064351,-2.6879812736357467,5.690991264136741,-0.43650311574852413,2.0845175502848488,2.6417639048896437,296.9879407824652,9.844934982691242,6.995425962258178,6.995425962258178,6.092224152875016,3.8773228381302083,3.8773228381302083,2.8465493447193118,2.8465493447193118,1.7286924978338976,1.7286924978338976,0.9883403035593281,0.9883403035593281,-1.4200000000000002,758.764388303685,9.666355785837652,4.000200678596205,2.833291058013128,74.98741141486552,15.63473205607471,11.859061670193856,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.13273413692322,17.696185628620217,6.4208216229260096,5.969305287951849,20.025147103749532,5.969305287951849,0.0,0.0,0.0,12.462662452073971,0.0,35.64614060658933,0.0,0.0,10.84019487200289,4.39041504767482,0.0,0.0,12.011146117099809,11.21535880699783,5.817220841045895,5.563451491696996,24.26546827384644,0.0,0.0,0.0,67.77000000000001,12.011146117099809,14.291479626587348,0.0,12.238042463971905,0.0,5.563451491696996,24.26546827384644,0.0,0.0,5.733667477162185,0.0,12.438384668682287,0.0,10.322893361048123,10.322893361048123,4.140752551020409,-1.525798847316703,4.8677267573696135,0.26648148148148154,0.0,0.0,0.2222222222222222,13,3,3,0,0,0,1,0,1,2,1,4,3,0,0,0,1,-1.2713999999999994,41.78710000000002,3f3c_ligand,6.25205,6.02
125,12.773547230620643,12.773547230620643,0.011964285714285428,-0.706792345539039,0.5247855968190746,402.8540000000001,381.68600000000015,402.11027687208997,146,0,0.1965913936066256,-0.5073731770211586,0.5073731770211586,0.1965913936066256,1.1785714285714286,1.9285714285714286,2.642857142857143,35.49569202997248,9.85063613370331,2.3452605068373624,-2.315735079114515,2.4158171095405314,-3.110957954157637,6.327484394564132,-0.8884671324205748,2.626300717252821,1.9967325788263282,1109.8816324905745,19.999271042140983,15.27622433751348,16.032153283531933,13.363081100704113,9.134429795058827,9.512394268068055,7.361111905445308,7.768312032185914,5.412114028589244,5.741702249629288,4.0059694620540816,4.234833147683805,-2.5399999999999996,2097158.9013421573,18.806220040307586,7.1274310435417405,3.133014463437629,165.76612346787246,24.636642852425943,40.877238235210164,5.428790391900541,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.733674027155736,12.13273413692322,35.59836478940461,18.61506170233109,24.636642852425943,22.57018424633955,0.0,0.0,0.0,18.442694056835705,20.13718479450234,57.20761479218034,0.0,22.822722577139245,10.32870012275102,0.0,11.49902366656781,11.600939890232516,41.56073336677276,0.0,0.0,17.9021791607844,45.60989053189483,5.022633313741326,22.292943266678474,0.0,95.34000000000002,17.450662825810237,20.11411936859394,0.0,28.228515441549288,29.115114325973902,12.611123474374185,10.966276799312087,24.26546827384644,7.04767198267719,0.0,16.018090827285864,6.008352465986395,6.248954732192166,13.958299791271472,31.8472907703579,0.5237112097925603,-0.726249842529604,9.371028421006024,-0.09521844643207111,1.3183386907972046,1.9899366520023987,0.2857142857142857,28,4,6,0,1,1,2,1,3,5,4,7,2,0,1,1,4,1.8874999999999997,106.24510000000001,3ebp_ligand,5.77617,5.91
126,10.704633408919122,10.704633408919122,0.055555555555556024,-1.3565277777777773,0.4995882478708804,193.17799999999994,184.10599999999997,193.05063234791,74,0,0.30755556152342733,-0.5446686101989959,0.5446686101989959,0.30755556152342733,1.3571428571428572,2.0,2.5,16.536509775122397,10.109300340477276,2.089027844713675,-2.111849046939274,2.222458973184838,-2.2343340043995794,5.905055122792003,-0.2546384038373196,2.0686867425236803,3.2175670652266333,381.70843012639205,10.71517847069432,7.86504396942433,7.86504396942433,6.519744507803582,4.014637662015951,4.014637662015951,2.8326965797606003,2.8326965797606003,1.6776025775279773,1.6776025775279773,1.0924096353739576,1.0924096353739576,-1.8399999999999999,1077.7857928548374,10.242236842105264,3.9121639199960874,2.097507873519778,81.12199475887383,14.637927532712578,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,12.13273413692322,18.55355575984923,12.487188691387619,5.969305287951849,19.4324647167844,11.938610575903699,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.749511833283905,9.843390348640755,0.0,5.749511833283905,0.0,11.938610575903699,4.794537184071822,6.923737199690624,22.845177367156438,18.19910120538483,0.0,0.0,0.0,66.43,11.938610575903699,14.69560176298435,0.0,11.3129633249809,5.563451491696996,0.0,12.990104268152233,19.056471336613843,0.0,0.0,4.736862953800049,4.777685185185185,0.0,21.35769274376417,10.653059334845048,0.47416666666666707,-1.8548611111111104,4.554348072562359,0.0,2.8712424414210127,0.0,0.2,14,0,4,0,0,0,1,0,1,4,0,4,2,0,0,0,1,0.28381999999999985,46.81850000000002,3fcq_ligand,1.22104,2.77
127,11.496043083900226,11.496043083900226,0.031388888888888467,-1.784583333333333,0.4540975709107256,304.299,284.13899999999995,304.12705098000004,120,0,0.14332530574335772,-0.5469887737242668,0.5469887737242668,0.14332530574335772,1.5238095238095237,2.1904761904761907,2.7142857142857144,16.59102922729076,9.887532972255844,2.56007816066539,-2.344767478986752,2.3834004056091587,-2.9316614792149904,5.77948869223165,-0.6840561150164882,2.77890867946166,2.2171685059745263,431.82900448655215,15.784092571446669,11.689232078167082,11.689232078167082,9.80336677881545,6.828357951452436,6.828357951452436,5.638238403661234,5.638238403661234,4.230114856622039,4.230114856622039,3.0974768986259638,3.0974768986259638,-1.26,44843.24936047281,16.116428928116765,5.8541382269058335,2.874825299900213,120.5645407754439,45.43283854143437,29.892665244776214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,31.697130910842105,45.43283854143437,11.938610575903699,0.0,0.0,0.0,48.83827487837654,13.654553947190108,0.0,0.0,0.0,21.263510870849927,0.0,0.0,0.0,66.69632355045903,19.06280027574374,0.0,12.841643245852019,0.0,0.0,0.0,0.0,163.2,41.89340137928025,24.90865655266576,0.0,25.490366039512896,0.0,0.0,0.0,12.36446058668352,0.0,5.733667477162185,9.473725907600098,11.023915343915343,0.0,22.315014356051062,33.92698105631141,1.5841991843033512,-2.9505584162677403,-1.6173833144368865,-2.3525490257831514,0.08030816956412168,1.7400726463424876,0.8333333333333334,21,6,9,0,2,2,0,0,0,7,3,9,5,0,2,2,2,-6.6640000000000015,60.91230000000002,3fv1_ligand,11.7155,9.3
128,12.692414046905977,12.692414046905977,0.013007874601974168,-3.9990237293387074,0.3007218475117858,514.2170000000002,502.12100000000027,511.932273964,158,0,0.2628814127432898,-0.4525774637625479,0.4525774637625479,0.2628814127432898,0.8387096774193549,1.5483870967741935,2.2580645161290325,35.49902522318287,10.194293089390873,2.2008549936548656,-2.137036684489711,2.3954683607845983,-2.131675990300765,7.9244770939280835,0.48170048636087104,2.6973669875017765,1.6171717344085852,1388.1668228169058,22.172997628507918,15.442917610478204,19.28312997547975,14.725183873165596,8.723674630842558,11.718695770473861,6.415042242868382,9.723902529808113,4.2192442716782645,6.880064293902997,2.844103889156877,5.22247135022846,-2.2199999999999998,7961453.992465681,21.991127001597278,8.726922032245952,4.837291503461411,198.08415225736334,4.736862953800049,10.644995308801679,5.749511833283905,0.0,10.023291153407584,0.0,9.706073385399296,8.417796984328938,0.0,0.0,64.60286076631489,42.46456947923127,10.408857528206122,32.46883050513688,13.154659938128987,73.01736192110226,0.0,4.9839785209472085,0.0,4.895483475517775,4.722094864452088,86.95104751119449,0.0,11.49902366656781,9.458957818252138,5.687386274683562,11.49902366656781,46.40375956093006,13.401775505276145,10.023291153407584,0.0,0.0,71.75599773174696,20.090533254965305,10.902924932081056,0.0,68.29,10.023291153407584,8.417796984328938,0.0,31.40028152470922,10.772145147025231,10.902924932081056,30.33183534230805,12.263210640074686,24.26546827384644,9.706073385399296,51.14062251473011,33.595188699933296,24.493123739347453,4.19480074307653,1.415059309368945,0.9607979798870513,0.6080227182304221,16.210061452193997,1.54974686507879,0.0,-3.9990237293387074,0.0,31,1,5,0,0,0,3,1,4,4,1,10,5,0,0,0,4,7.441500000000002,125.54949999999998,3fur_ligand,1.09839,8.0
