,Fsp3,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,XLogP,WPATH,WPOL,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,MW,VAdjMat,VABC,TopoPSA,LipinskiFailures,nRotB,topoShape,PetitjeanNumber,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,nAtomLAC,nAtomP,nAtomLC,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,nHBDon,nHBAcc,fragC,FMF,ECCEN,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,bpol,nB,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nAtom,nAromBond,naAromAtom,apol,ALogP,ALogp2,AMR,nAcid,JPLogP,ligand,pK_AD42,pK_ref,pK_Vina
29,0.0434782608695652,4,4,3,3,0,0,0,4,0,0,0,0.3537300832706797,162,2.631,2812,49,63.646525247996976,2.0531137176773218,22.274093797198184,2.585369675386405,19.688724121811788,413.4758903409384,6.08746284125034,367.46831404066256,146.16,0,7,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,14.26313222471038,29.221356394276132,0.0,11.52325963586029,0.0,0.0,0.0,0.0,0.0,0.3914867641168864,1.4194923959348789,0.0,1.69606270762885,0.0,0.0,3.11,0,29,3,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,2,6,2,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.13494809688581,11.421457673155274,6.320881483472185,0.0434782608695652,5,6,2319.08,0.8064516129032258,785,21.794317972067567,15.029208440902158,13.48037110444638,11.26232834101254,9.006657833079563,7.739972942633566,5.475364212660117,4.107509470277549,17.929549324488562,10.440732327218722,7.491180154609434,5.273239444487862,3.4464153461735787,2.4201815742323727,1.4621819453762728,0.8764996249634454,4.569196036524084,6.393030029442767,9.215791172942623,1.6813766582483467,1.961970481712744,2.256742103450544,1.984157459579265,0.0,0.4206005603523789,0.0,0.8408906344338871,0.0,0.1100124624180308,0.0,0.0,0.0,0.0,0.3089923432488318,0.4666260015635056,0.0,0.0,0.0,0.091912381300333,0.1259879930630333,0,0,4,12,5,1,0,0,0,27.421760999999996,34,11.652024626908752,16.005963037519834,-0.4819628155543468,0.3854214471905923,5.498342543868288,11.255875520149486,4,2198.811551100729,2575.8708470448523,3585.491591152924,3749.2118128223856,3380.255045789872,34.29433114447631,36.160093242117455,50.98729411110954,53.153732661826126,48.31964270577825,0.4377488926335373,-0.3088064696341485,0.1904416444554595,-0.0804024755964231,-0.0438129012712103,54,23,22,64.31823899999998,-0.709000000000001,0.5026810000000014,116.2486,0,,1sqa_ligand,4.24348,9.21,5.592881
30,0.55,5,3,4,2,0,0,3,2,0,0,0,0.5262145578072233,282,-7.06,11110,82,102.2201272850709,2.0043162212759,88.08766821777633,52.96161260279,21.80161568583969,805.3274227943925,6.78135971352466,566.0743050033234,423.6000000000001,3,14,0.9090909090909092,0.4761904761904761,0.0,0.7457116860684503,1.714285862745392,0.0,1.8972755748203929,13.19796133826306,0.0,12.690638635941838,0.0,0.0,9.296974751318018,14.53440459418266,4.086013179426407,0.0,0.8656030552541707,0.2425356250363329,0.8823968022544271,1.3185782336702911,0.0769230769230769,0.25,0,10,6,0,0,0,0,0,0,1,0,3,0,0,3,7,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,3,0,0,2,0,1,8,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.14876033057851,16.231746890210925,10.85870487322085,0.55,3,24,3534.31,0.6078431372549019,1809,37.68106931801568,23.523207584523973,25.590586532042277,17.592074353336457,15.245428556315137,11.941935606678484,8.64772233359638,6.415447183957312,24.46380345545932,14.165093739239332,10.548684967194738,7.42038003582071,5.260095011441135,3.412674678244052,2.0631355445697204,1.2774755256838002,10.332957916429557,17.199819982838928,23.998438883709145,2.621249229101529,3.515777494934217,3.950160032838903,8.153956284839072,1.2071067811865477,0.9023343601481736,0.0,1.3319028243928714,0.0,0.2125005877221654,0.0,0.0,0.0,0.2710175098617139,0.729427201603732,1.3445355400075976,0.0,0.0,0.1297839901776882,0.252556500390123,0.3373570564611664,0,0,4,1,1,5,6,0,0,87.89176100000002,55,,,,,,,0,2278.101710094182,2770.151812084794,4074.092274049436,3984.641512774912,3766.2028437649856,91.61089802089452,100.1097658963286,127.76343762510167,124.98670601653367,138.2359055926265,3.3232564447140245,-2.7125632983619496,1.8077481166976372,-0.8606956768412892,0.2631133904184632,74,16,15,88.796239,-4.030399999999997,16.244124159999974,136.5652,2,,1u1b_ligand,4.55103,7.8,5.506188
31,0.25,1,1,1,1,0,0,0,1,0,0,0,0.2263774357859092,38,1.836,94,8,17.700585531745308,1.9667317257494783,2.433334303835384,0.0,2.433334303835384,122.1878794272495,4.169925001442312,128.0734904631003,27.64,0,2,1.0,0.5,0.0,0.0,0.0,0.0,9.563073857754226,4.445544946128441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2,6,3,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.111111111111111,3.92,2.3801652892561984,0.25,1,0,369.01,0.6666666666666666,81,6.527097737495458,4.431851652578137,3.2927109793486995,2.4216682964502656,1.8840630914371583,1.309295860754471,0.4927992798267444,0.2463996399133722,6.215178470694318,3.7642369931162327,2.4427053408400363,1.4850531872655752,1.0529255283062204,0.6029448151221675,0.2369992402061613,0.1106424350868178,0.4330127018922194,0.6546479303772353,0.637136847124151,0.2194160968212876,0.3319273052604535,0.2823601613688128,0.2041241452319315,0.0,0.0,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.1020620726159657,0.0721687836487032,0.0,0.0,0.0,0.0320750149549792,0.0226804605813257,0,0,0,5,1,1,1,0,0,11.798484,9,11.694234294329387,14.009121840507357,-0.4110095039185544,0.2556675897680299,5.304791590358956,8.502156419892652,1,446.7104796538088,464.9403216323244,521.2305123359376,403.1006576367189,219.67246817871109,9.35998030127648,9.166181933180448,10.166181933180448,8.166181933180445,5.33236386636089,0.0328127290273356,-0.0103857241727558,-0.0088581282423981,0.0017212912223006,0.0010314910714904,21,6,6,23.181516,0.2523000000000004,0.0636552900000002,37.4639,0,,1uto_ligand,2.69516,2.27,3.066122
32,0.5555555555555556,2,1,2,1,0,0,1,1,0,0,0,0.5309604526657287,110,-3.4400000000000004,896,32,41.458713393009184,1.974224447286152,32.98121114144202,23.31424409350167,6.431830698973088,322.1657837553722,5.459431618637297,244.62146485658363,170.98,0,4,1.0,0.5,0.0,0.0,0.0,0.0,0.9654893846056296,6.195195914938838,0.0,5.9316613030206975,0.0,0.0,3.7597931044645145,3.6976226662834457,0.3333333333333333,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,1.13,0,8,3,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.355371900826448,6.629935720844812,4.05,0.5555555555555556,3,9,669.12,0.5238095238095238,331,15.784092571446669,9.72536396972627,9.915003240516633,6.951356673776422,5.9044922358690295,4.749479984506952,3.0854212204297893,1.8265454604869709,10.133494980821382,5.782037999577506,4.214062275468173,2.9265025568194547,2.068528402648977,1.2795342266939838,0.6602764848336101,0.3426018553450214,3.8398281190860577,6.374586612615143,9.439056558407238,1.0853625050540991,1.5000395651638978,1.635633992656751,2.852402613630555,0.3535533905932737,0.3769568224281475,0.0,0.5464879196944168,0.0,0.0914626899654452,0.0,0.0,0.0,0.0785674201318386,0.3030808341495783,0.5768697341357726,0.0,0.0,0.0453609211626514,0.1097994745826749,0.1420201372483199,0,0,2,1,0,2,3,0,0,30.767277,22,,,,,,,0,929.358863993824,1111.4214638697592,1593.094007703644,1541.44257205185,1328.268175055802,34.34059572270653,34.89655979337113,45.2868541193544,44.28921433065126,48.9936258334727,1.331179987595803,-0.8913860856887207,0.370498547167022,-0.0006180573138826126,-0.1548138833043106,32,6,6,36.222723,-1.206600000000001,1.4558835600000024,54.2225,0,,1w4o_ligand,4.32427,5.22,4.033666
33,0.5,2,1,1,1,0,0,1,1,0,0,0,0.5129017908800649,88,-2.597,492,26,33.79700773231652,1.9880592783715605,18.806224478897,9.867062577244369,8.939161901652637,239.2283180990009,5.169925001442312,214.40874018141156,122.63,0,3,1.0,0.5,0.0,0.0,0.0,0.0,2.8039657955522017,8.867213815287254,0.0,5.688218364190332,0.0,0.0,1.1674075743390158,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.0,0.4999999999999999,0.0,1.79,3,8,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.432098765432098,5.325443786982248,2.71280276816609,0.5,2,4,689.07,0.5294117647058824,219,12.57698579026012,8.002907755397976,7.56974060057108,6.162196913281943,4.722070872333536,3.5663373885324017,2.5564987510305013,1.4901853094764894,9.49194942320046,5.5963405843855405,4.456256653817069,3.036286777374657,2.212718404256488,1.3981104328841898,0.8255234271749804,0.4623520700700703,3.4889902518475875,4.600199264032644,6.762648014843109,1.1164305357170043,1.574530862279618,1.8742136061471395,1.4486884049837438,0.0,0.5392634612365023,0.0,0.6318519480182971,0.0,0.0900813259588681,0.0,0.0,0.0,0.1178511301977579,0.1814436846506057,0.4297807339309939,0.0,0.0,0.0883883476483184,0.0976980694356376,0.148675842973877,0,0,2,1,1,1,4,0,0,19.363691,18,11.739222308694762,16.010971603234,-0.3930350115280852,0.4806346334860302,4.085628879743253,10.35499084257136,1,1009.0874977732542,1194.4602322308344,1694.535853788086,1583.1548592977294,1297.862573165161,21.177817045993223,20.325459507612926,30.78820165849764,31.286912844733344,27.92622337830584,0.6841292137624446,-0.3702220306332336,0.1197026857945832,-0.2039131736368965,0.2554434426233139,30,6,6,32.776309000000005,-0.9138000000000016,0.8350304400000031,53.0444,1,,1syi_ligand,8.46136,5.44,6.439853
34,0.6363636363636364,1,1,1,1,0,0,1,0,0,0,0,0.5005977654538268,106,-3.243,929,28,40.28051551177028,1.9181197862747756,26.73691808350161,17.942953319791084,5.571529986044498,320.2360902167642,5.392317422778761,263.0894394079949,160.23000000000002,0,7,0.8,0.4444444444444444,1.5000000000000004,1.2247448713915894,4.023692279999128,3.0,0.25,4.20685701919088,0.5163977794943223,4.74510280626355,1.919259748186888,0.0,2.0278811396440197,2.05190735557486,0.3333333333333333,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,1.5699999999999998,3,6,4,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.047619047619047,7.05078125,5.950413223140496,0.6363636363636364,1,5,1024.1,0.238095238095238,292,16.42228525188087,9.41552078507628,10.53014139799409,6.130308731264775,4.260565244440399,3.305629618003911,2.6356179696483384,1.4999053725843023,12.065388496969112,6.446777572682758,5.894537369936027,2.669920721918147,1.7807451299626316,1.115001445589344,0.7739246524089346,0.2664015283422859,4.512219124636387,5.365720007186882,7.064201236760504,1.5261085782485275,1.962656569017944,2.2142690928643454,3.916321729645488,0.6422285251880866,0.7054095551652356,0.1178511301977579,1.80283456465592,0.25,0.187272735445322,0.0510310363079828,0.0,0.0,0.0962250448649376,0.1841952859204231,0.3478877039722406,0.0,0.0,0.0228217732293819,0.0368652671301376,0.0694529569254135,0,0,2,1,1,3,2,0,1,33.366519,21,,,,,,,1,968.7392144500124,1118.458861822876,1574.6172782827152,1456.6492833469233,1392.1495949462892,32.79165765162464,32.43087968757742,41.740144838030496,37.10510250891068,35.57215519282294,1.0239121598229388,-0.4514988377383084,-0.2223959367622738,0.378551675317233,-0.2424643715023247,38,5,5,42.13948100000001,-0.9962,0.9924144399999996,59.2762,1,,1vso_ligand,5.89949,4.72,4.17662
35,0.1578947368421052,4,3,3,3,0,0,2,2,0,0,0,0.3479499637999265,148,3.022,1709,46,55.36852568913161,2.050686136634504,22.37277426128392,16.126158361918996,6.246615899364876,367.3329293258472,5.906890595608519,304.7428547511675,127.73,0,4,0.8333333333333334,0.4545454545454545,0.0,1.405441709211411,2.016883295635188,0.0,4.717923387605536,21.728203489508672,0.0,17.1371345375297,0.0,0.0,1.06624269656134,0.9521433368512408,0.4999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,2.67,2,24,3,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,8.393595041322314,3.8959417273673256,0.1578947368421052,3,5,1323.08,0.7407407407407407,506,19.12902755413791,12.99040230064194,12.008776696350012,10.48143365667889,9.085892838095813,6.987614761734532,5.336365337593787,3.788805890557221,13.86735056621269,8.037544477756995,5.843939064723801,4.362600580502604,3.038772815863997,1.9518085268372452,1.177467112657801,0.6906614146466681,5.093434566085791,8.298960849359537,11.63757130593862,1.5430486172949447,2.0917222266743245,2.3252771005836954,1.990763922366006,0.0,0.6353252253203973,0.0,0.6854164641068354,0.0,0.1254462913380282,0.0,0.0,0.0,0.2140761750626955,0.456930270632866,0.8412045448218793,0.0,0.0,0.0574136322681868,0.1208365599996773,0.1614614100858075,0,0,1,11,4,1,1,0,0,22.806105,30,11.680081736101746,16.01105060402982,-0.4019103986191703,0.51186084729342,4.395879529545008,11.56743750832866,0,1791.7354919777315,2178.7641278105734,3209.25811923996,3294.5177820369686,3154.2138407386474,32.366774815798635,33.34907998469789,49.8669494414902,52.08911851880666,53.41732104064254,0.7612793439963328,-0.3915615776392908,0.0291244420186989,-0.0771465490956161,0.1647807628844509,42,17,17,50.45389499999999,3.133,9.815688999999995,92.8012,1,3.041641536516973,1yc1_ligand,4.37837,6.17,6.918776
36,0.5,3,2,2,1,0,0,2,1,0,0,0,0.5064195312121974,108,-0.4879999999999998,774,33,40.75606528107091,2.037803264053545,22.75492163659905,5.097253643794987,14.914412060834854,296.37017521367693,5.459431618637297,239.08457115555615,149.95999999999998,0,3,1.0,0.5,0.0,0.5984084805885755,1.440048459115721,0.0,0.5777570356662537,7.845150369973651,0.0,11.754925004023816,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.1547005383792517,0.0,1.7320508075688774,0.0,0.0,1.9000000000000004,0,10,3,0,0,0,0,0,0,1,0,1,0,0,2,4,0,0,0,2,2,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.917355371900827,6.01171875,2.603024574669188,0.5,5,5,1220.08,0.7,330,14.27565640300939,9.6302289553358,8.643646818418121,7.893630252952616,6.600744294775488,4.966576903866073,3.549825102175147,2.500002731183494,12.262157918905352,8.288428796886997,6.673035817602326,5.533757129168001,4.550402456798687,3.0211440651047576,2.058929300078706,1.3173887877540609,3.935821123352528,6.485909037554851,8.835390555958588,2.2310898993455304,3.5672852688361214,4.212056480607165,1.3316001604737502,0.0,0.5487952876394917,0.0,0.840786275434575,0.0,0.2229727101719725,0.0,0.0,0.0,0.1747924649967762,0.5052451915809497,0.890413815992102,0.0,0.0,0.1471955029354627,0.3029504912718321,0.4487802240380157,0,0,2,2,1,1,4,0,0,24.597726,22,11.724070640181154,31.97317853960169,-0.4191371225638869,0.3932015866579455,5.819779693890157,10.95814585411643,2,1481.898192432413,1764.4899870768652,2558.645802266298,2423.035295126185,2100.615889387922,29.4765926159143,27.49939176199511,37.5461149806211,42.56857891623298,38.79991607174192,0.5016482191636983,-0.2084358958681113,-0.1125815231326459,0.0994830908072176,-0.0008664156192178338,38,10,9,43.12627399999999,-1.6587999999999992,2.7516174399999973,76.545,0,,1y6r_ligand,7.23321,10.11,6.850565
37,0.3571428571428571,3,2,2,1,0,0,0,3,0,0,0,0.2576409287075187,108,1.1,733,35,40.86968222066166,2.043484111033083,17.96060364616578,5.020910452958302,9.418782740249208,292.3782405931809,5.459431618637297,249.0465612901561,75.26,0,2,0.8,0.4444444444444444,0.0,1.8560963821791243,1.208550158942707,0.0,9.632353469781869,12.675548809828664,0.0,2.701599969404812,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4714045207910317,0.0,2.34,0,14,3,0,0,0,0,0,0,1,0,3,0,0,6,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.917355371900827,6.01171875,2.8450413223140494,0.3571428571428571,1,4,1220.06,0.85,303,14.164925939000154,9.60419028116243,8.93538926026886,7.597536884884699,6.5588105618516375,5.082799589863341,3.0089664570521744,2.107727490457428,11.985686061176771,7.724710194761105,6.189858859989023,4.912997872725892,3.7278421694755295,2.7170000098528835,1.378873841034007,0.8253841868761916,4.078503913795062,7.193611961139504,10.564681074801548,1.861465774936772,2.879049812465969,3.820548374297017,1.684837553468612,0.1666666666666666,0.7073550248812037,0.1360827634879543,0.746490851607792,0.0228075229793322,0.2397776358864118,0.0158950970318606,0.0,0.0,0.0,0.2347080484106438,0.362283823268274,0.0,0.0,0.0,0.1368599282793588,0.2128347440171347,0,0,2,5,2,4,1,0,0,29.453725999999996,22,11.666779333900717,31.97864809976028,-0.4162233436865467,0.4457345749494523,6.656823020582818,13.01706575832205,2,1752.680190022781,2094.9612243663933,3055.2177656447748,3191.4891310632624,2753.584151014464,28.75663201336134,31.893130977962315,42.55417246759477,48.86633701155709,44.93882427617408,0.354625668428955,-0.2179598234492972,0.0593990625735834,0.0664954191240639,-0.1158570847382482,38,11,10,44.44627399999998,-0.7269999999999996,0.5285289999999995,75.7762,0,,1ydr_ligand,4.50257,5.52,5.544633
38,0.1666666666666666,5,5,4,4,0,0,3,2,0,0,0,0.2290935981787933,210,3.186000000000001,4938,62,77.51839212131628,2.03995768740306,40.31756556463808,5.657226004902916,24.927226032424173,529.47046574468,6.392317422778761,406.8832916260828,121.23,1,8,0.8888888888888888,0.4705882352941176,0.4999999999999999,2.7304868134586,2.304700563882525,0.1428571428571428,8.398131979292405,23.34156295801017,1.4695506371571436,12.095188272572011,2.1635546126623324,0.0,0.0,0.1249999999999999,0.0,0.0,0.6493358309501978,0.2961034550622857,0.7712065596622284,2.172028136330322,0.467648930822808,2.56,0,29,3,0,0,0,0,0,0,2,0,1,0,0,9,0,0,0,1,8,2,1,0,1,0,0,1,0,0,1,0,3,0,0,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.490929705215414,12.081632653061224,6.584409928872115,0.1666666666666666,3,5,2563.14,0.7105263157894737,1118,27.189505486452973,18.007058956486873,17.921632080276336,14.196397792349922,11.91981679413021,9.495518938891411,7.203939444804938,5.00810218901474,20.36152850447496,12.117720088242844,9.664275333891876,5.990408977299194,4.1961735248286125,2.7634771401362124,1.6485161568048752,0.9266507868992728,7.586548556271943,11.225861533786262,15.3728910776485,2.205443494509275,2.794826883430858,3.126747584259624,4.003382430017406,0.2886751345948129,1.0710350043513168,0.1443375672974064,1.5483199963193532,0.0134987311789009,0.1652625006984002,0.0034853574033876,0.0,0.0,0.3103012199276331,0.6789889204617368,1.1515339885166138,0.0,0.0,0.0850226200221965,0.1711791560800137,0.2195714937721568,0,0,5,14,1,2,0,0,0,37.24334699999999,42,11.683757459477745,19.006143880107043,-0.4359295523658844,0.5258201396801948,3.61375207996323,10.660935077689953,3,2412.7174476959026,2899.99079077099,4208.020531058056,4138.803711370631,4037.6404588282585,48.43695703746434,48.397495296415485,76.67285061287329,74.46166537194362,74.51742674853924,0.952077471968355,-0.4242700503790445,-0.2177233343768174,0.3105638542192748,-0.0892965691049653,59,26,25,68.87465299999997,2.7446,7.532829159999999,129.70479999999998,0,,1z6e_ligand,6.94311,9.72,7.841738
39,0.15,3,3,2,2,0,0,0,3,0,0,0,0.1884301911395787,136,3.721000000000001,2334,39,54.873531570126126,2.0323530211157825,20.022737230166545,4.983763595692941,9.037046261807095,447.3700062062362,5.857980995127573,350.66025321972324,84.05,0,8,0.8888888888888888,0.4705882352941176,0.0,0.0,0.0,0.0,19.36112029320501,15.87537598819403,0.0,1.943999245793561,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.5503212081491045,0.0,0.0,2.89,3,14,9,0,0,0,0,0,0,0,0,3,0,2,10,0,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.70273483947681,10.683760683760685,6.5,0.15,2,4,1798.07,0.8888888888888888,782,19.114673407305983,13.060480075219148,11.66670898921546,9.147425731045637,7.255913105685727,5.955483796188928,3.572146641663167,2.414867252687811,16.889184823748874,10.38414759436585,7.961609046087852,5.4383212181997,3.6208008549472095,2.631196028700935,1.4716541719021257,0.8733992783438034,3.731567972641254,5.687021553512303,8.045684478382729,1.5070027992596104,1.8401120446850043,2.247583371241052,1.9638766558310732,0.2041241452319315,0.4006717010408706,0.0833333333333333,0.894307445594487,0.0254995858900876,0.1003399000848478,0.007361096388933,0.0,0.0,0.0,0.2347080484106438,0.3795427217004863,0.0,0.0,0.0,0.0733506131396089,0.1362728375399288,0,0,2,12,3,3,0,0,0,32.703346999999994,29,11.66677929382679,78.91851831982757,-0.415108374010943,0.4431835719284898,6.622553851273125,12.505120879189551,2,2131.358599013737,2417.990943972592,3231.5752048419595,3145.218597382476,2603.8168318320327,79.01472280467675,44.37962450592647,58.8573743189701,60.1679335704752,50.59549569514931,0.3526068440883236,-0.19997129966865,0.0539336781690546,0.04261077036465,-0.0905568357731521,48,17,16,60.05665299999996,1.670700000000001,2.791238490000003,110.98430000000002,0,,1ydt_ligand,6.38204,7.32,6.117163
40,0.2222222222222222,2,2,2,2,0,0,0,2,0,0,0,0.2688920618166651,152,2.529,2378,47,56.78124629764197,1.957974010263516,28.52482857336353,9.903403765878856,5.514377931277174,430.37514069313255,5.906890595608519,349.5768229350041,115.64,0,7,0.875,0.4666666666666667,0.0,1.77997668959495,1.3058752742722397,0.7559289460184545,7.557037685215838,13.892124341496917,3.811360816641921,3.2243230258432782,3.3050363774537006,0.1666666666666666,1.6397691447073577,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,2.23,3,11,6,0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,1,5,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26222222222222,9.646502835538753,6.738341046635814,0.2352941176470588,2,6,1124.11,0.5862068965517241,681,22.035169427003236,13.259004032972616,14.06740895145728,9.791963376559096,7.437197888099969,5.651951995447587,3.426774187991782,2.089315625402059,14.991578681304448,8.308646299854997,6.807371455628486,4.318516763013752,2.7769855661178604,1.7272000219928108,0.8706485406972422,0.4610353426463948,7.1770455392498,10.094262905402834,14.19817132393249,2.050128517255523,2.419355980667807,2.6459801902706057,4.592757824308846,0.696923425058676,1.2537399480482352,0.3642507701111301,1.4033748030347466,0.1286175328837701,0.2026949027410411,0.0320547987160125,0.0,0.0,0.0,0.1513747150773104,0.2552457357369262,0.0,0.0,0.0,0.0518340389940121,0.0635831288902219,1,0,1,10,2,3,0,1,0,28.870897999999997,30,11.687528271460272,31.97859286489324,-0.4290580841088386,0.5063522076545842,3.770619877419091,11.617100011409066,0,1849.587526864941,2160.0913599613045,3098.4074277569644,3074.600111518322,2812.4651261566896,44.95376633933736,41.942239512317535,63.07380777080249,66.20367118794869,64.52244250505375,0.8531276200749998,-0.3021785995347955,0.0033351020265758,-0.0236487180349769,-0.3674006560957335,43,12,12,51.55110199999999,2.9268,8.56615824,95.0718,0,3.0706374400413896,1z95_ligand,6.49487,7.12,7.562617
